,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
108,12.3,8.7,5.7,0.5857142857142856,0.6833333333333333,0.6307692307692309,0.5355471633629528,0.8153184332082833,0.0,0.0,7568.0,56033.0,968.0,967.0,0.9704742431640625,0.8865979381443299,0.8867018160515524,0.8866498740554156,0.9830178417922493,0.7963800904977375
109,10.1,6.9,4.9,0.5941176470588234,0.6733333333333333,0.63125,0.5135224571693163,0.7749955276513025,0.0,0.0,7059.0,56985.0,684.0,808.0,0.97723388671875,0.9116621464548624,0.8972924876064573,0.9044202434336963,0.988139208240129,0.8255174833352824
110,7.9,7.1,5.1,0.5266666666666666,0.6076923076923078,0.5642857142857143,0.4362870789341377,0.7371829030955794,0.0,0.0,6488.0,57268.0,697.0,1083.0,0.97283935546875,0.9029923451635351,0.8569541672170122,0.8793711032800217,0.9879755024583801,0.7847121432027092
111,9.2,11.8,11.8,0.43809523809523804,0.43809523809523804,0.43809523809523804,0.3094783370427379,0.6416672079733214,0.0,0.0,7648.0,54812.0,1435.0,1641.0,0.95306396484375,0.8420125509192998,0.8233394337388309,0.8325713041585021,0.9744875282237275,0.7131667288325252
112,9.7,15.3,11.3,0.388,0.4619047619047619,0.4217391304347826,0.30463126926836603,0.6222237386032053,0.0,1.0,6183.0,55337.0,1045.0,2971.0,0.938720703125,0.8554233536247925,0.6754424295389994,0.7548528873153462,0.9814657160086553,0.6062359054809295
113,13.1,8.9,7.9,0.5954545454545455,0.6238095238095238,0.6093023255813954,0.506016458581676,0.7683114144999109,0.0,0.0,8870.0,54761.0,914.0,991.0,0.9709320068359375,0.9065821749795585,0.8995030929925971,0.9030287604988547,0.9835832959137853,0.8232018561484918
114,10.5,5.5,6.5,0.65625,0.6176470588235293,0.6363636363636364,0.49824611801242236,0.6985420979775385,0.0,0.0,6971.0,56692.0,509.0,1364.0,0.9714202880859375,0.9319518716577541,0.8363527294541092,0.8815681315207082,0.9911015541686334,0.7882180009045681
115,8.7,6.3,6.3,0.58,0.58,0.58,0.44469163070348544,0.7462468260700128,1.0,0.0,7420.0,56156.0,1141.0,819.0,0.9700927734375,0.866721177432543,0.9005947323704333,0.8833333333333333,0.9800862174284867,0.7910447761194029
116,15.9,7.1,8.1,0.691304347826087,0.6625,0.6765957446808512,0.5689593869845451,0.7762364399614394,0.0,0.0,10042.0,53515.0,926.0,1053.0,0.9698028564453125,0.9155725747629467,0.9050923839567373,0.9103023160948194,0.9829907606399588,0.8353714333250145
117,13.2,8.8,6.8,0.6,0.66,0.6285714285714286,0.5233157365510307,0.7971005796837607,0.0,0.0,8166.0,55552.0,568.0,1250.0,0.972259521484375,0.9349667964277536,0.8672472387425658,0.8998347107438016,0.9898788310762652,0.8179086538461539
