,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
74,8.6,4.4,4.4,0.6615384615384616,0.6615384615384616,0.6615384615384616,0.5699649859943977,0.7621950492926757,0.0,0.0,2479.0,62572.0,229.0,256.0,0.9925994873046875,0.9154357459379616,0.906398537477148,0.9108947271725152,0.9963535612490247,0.8363697705802969
75,18.4,10.6,8.6,0.6344827586206896,0.6814814814814815,0.6571428571428571,0.5386499665771178,0.7758227778071649,0.0,0.0,7368.0,56143.0,1249.0,776.0,0.9691009521484375,0.8550539630962052,0.9047151277013753,0.8791838195811705,0.9782373850013939,0.7844139252634941
76,11.2,5.8,6.8,0.6588235294117648,0.6222222222222222,0.6399999999999999,0.5436732456140351,0.7330501589263421,0.0,0.0,4145.0,60383.0,390.0,618.0,0.984619140625,0.9140022050716649,0.8702498425362166,0.8915895891589589,0.9935826765175324,0.8043857946827091
77,16.4,8.6,7.6,0.656,0.6833333333333333,0.6693877551020407,0.5924290103226274,0.8150050266405223,0.0,0.0,6844.0,57132.0,1120.0,440.0,0.9761962890625,0.8593671521848317,0.9395936298736958,0.897691500524659,0.9807731923367438,0.8143741075678248
78,4.3,5.7,6.7,0.43,0.39090909090909093,0.4095238095238095,0.2865384615384615,0.5652468069806641,0.0,0.0,2254.0,62218.0,508.0,556.0,0.9837646484375,0.8160753077480087,0.8021352313167259,0.8090452261306532,0.9919012849536077,0.679324894514768
79,6.7,10.3,9.3,0.3941176470588236,0.41875,0.40606060606060607,0.28227709599501327,0.5641714288402613,0.0,0.0,2418.0,61435.0,793.0,890.0,0.9743194580078125,0.7530364372469636,0.7309552599758162,0.7418315692590888,0.9872565404640997,0.5896122896854425
80,11.5,7.5,7.5,0.605263157894737,0.605263157894737,0.605263157894737,0.48816065416065413,0.7430360266224124,0.0,0.0,5877.0,57950.0,951.0,758.0,0.9739227294921875,0.8607205623901582,0.8857573474001507,0.873059496397534,0.9838542639343983,0.7747165831795413
81,9.9,8.1,8.1,0.55,0.55,0.55,0.43981360855133644,0.7245328739482676,0.0,0.0,5533.0,58207.0,1213.0,583.0,0.97259521484375,0.8201897420693745,0.9046762589928058,0.8603638625408179,0.979585997980478,0.7549461045163051
82,12.7,7.3,9.3,0.635,0.5772727272727274,0.6047619047619048,0.4930348743122236,0.700129508542512,0.0,0.0,6850.0,56788.0,1095.0,803.0,0.971038818359375,0.8621774701069855,0.8950738272572847,0.8783177330426978,0.9810825285489695,0.7830361225422954
83,21.3,9.7,8.7,0.6870967741935484,0.71,0.6983606557377049,0.6110541355456728,0.8143004869516826,0.0,0.0,8602.0,55225.0,925.0,784.0,0.9739227294921875,0.9029075259787971,0.916471340294055,0.9096388727330408,0.9835262689225289,0.8342546794685287
