epoch,ResNet34_train_iou,ResNet34_val_iou,LambdaResNet26t_train_iou,LambdaResNet26t_val_iou,SwinNet26t_train_iou,SwinNet26t_val_iou,HaloNet26t_train_iou,HaloNet26t_val_iou,BoTNet26t_train_iou,BoTNet26t_val_iou
385,,,0.7251983880996704,0.7338366508483887,,,,,,
386,,,0.7256200909614563,0.734477698802948,,,,,,
387,,,0.7276931405067444,0.7335399389266968,,,,,,
388,,,0.7273799180984497,0.7355539202690125,,,,,,
389,,,0.7263231873512268,0.732654869556427,,,,,,
390,,,0.7260812520980835,0.7359693050384521,,,,,,
391,,,0.7300933003425598,0.7347942590713501,,,,,,
392,,,0.7267414927482605,0.7329038977622986,,,,,,
393,,,0.7297910451889038,0.7354320287704468,,,,,,
394,,,0.7272271513938904,0.7323359251022339,,,,,,
395,,,0.7276774048805237,0.7347786426544191,,,,,,
396,,,0.7279824614524841,0.7346628308296204,,,,,,
397,,,0.7258975505828857,0.7361547946929932,,,,,,
398,,,0.7275817990303041,0.7352548241615295,,,,,,
399,,,0.7271808385848999,0.7344357371330261,,,,,,
400,,,0.7290207147598267,0.7352765798568726,,,,,,
401,,,0.7249974012374878,0.7332628965377808,,,,,,
402,,,0.7281652688980103,0.7370672821998596,,,,,,
403,,,0.7272837162017822,0.7356879711151123,,,,,,
404,,,0.7283108830451965,0.7353180646896362,,,,,,
405,,,0.7268441319465637,0.7340226769447327,,,,,,
406,,,0.7299345135688782,0.7373834252357483,,,,,,
407,,,0.728709876537323,0.7365948557853699,,,,,,
408,,,0.7284281849861145,0.736444890499115,,,,,,
409,,,0.7275974154472351,0.7366600632667542,,,,,,
410,,,0.7282974123954773,0.7360250949859619,,,,,,
411,,,0.728514552116394,0.735357403755188,,,,,,
412,,,0.7288835644721985,0.7349107265472412,,,,,,
413,,,0.7276654243469238,0.7354869246482849,,,,,,
414,,,0.7280282974243164,0.7360358834266663,,,,,,
415,,,0.7295479774475098,0.7365197539329529,,,,,,
416,,,0.7293359041213989,0.7365577220916748,,,,,,
417,,,0.7285305857658386,0.7370291948318481,,,,,,
418,,,0.7286298871040344,0.7359997034072876,,,,,,
419,,,0.7298687100410461,0.7367492318153381,,,,,,
420,,,0.7278980016708374,0.7370608448982239,,,,,,
421,,,0.7320090532302856,0.7377916574478149,,,,,,
422,,,0.7290885448455809,0.7361141443252563,,,,,,
423,,,0.7288350462913513,0.7372102737426758,,,,,,
424,,,0.7296841144561768,0.7373248338699341,,,,,,
425,,,0.7290458083152771,0.735830545425415,,,,,,
426,,,0.731214702129364,0.737465500831604,,,,,,
427,,,0.7283629775047302,0.7385501861572266,,,,,,
428,,,0.7304204106330872,0.7376018762588501,,,,,,
429,,,0.7294574975967407,0.7373680472373962,,,,,,
430,,,0.7288446426391602,0.734419584274292,,,,,,
431,,,0.7330428957939148,0.7374419569969177,,,,,,
432,,,0.7290164232254028,0.7373909950256348,,,,,,
433,,,0.7326037883758545,0.7375349402427673,,,,,,
434,,,0.7293679118156433,0.7375190854072571,,,,,,
435,,,0.7332949638366699,0.7383088469505309,,,,,,
436,,,0.7292113900184631,0.7382676601409912,,,,,,
437,,,0.7303084135055542,0.7353867292404175,,,,,,
438,,,0.7298820614814758,0.7381520867347717,,,,,,
439,,,0.7308299541473389,0.7370914220809937,,,,,,
440,,,0.7316367626190186,0.7374734282493591,,,,,,
441,,,0.7306293845176697,0.7386648654937744,,,,,,
442,,,0.7291802167892456,0.7390235662460327,,,,,,
443,,,0.7308290600776672,0.7385599613189697,,,,,,
444,,,0.7307354807853699,0.7383697032928467,,,,,,
445,,,0.7299932837486267,0.7398188710212708,,,,,,
446,,,0.7307010889053345,0.7380577921867371,,,,,,
447,,,0.7325863242149353,0.7384443283081055,,,,,,
448,,,0.7301526069641113,0.7381913065910339,,,,,,
449,,,0.7325820326805115,0.7397434115409851,,,,,,
450,,,0.7317289113998413,0.7397962808609009,,,,,,
451,,,0.7330718636512756,0.738939106464386,,,,,,
452,,,0.7318997383117676,0.7391155958175659,,,,,,
453,,,0.730276882648468,0.7375563979148865,,,,,,
454,,,0.7312963604927063,0.7401073575019836,,,,,,
455,,,0.7317408323287964,0.7390084862709045,,,,,,
456,,,0.7335681319236755,0.7379480600357056,,,,,,
457,,,0.7323746681213379,0.7383904457092285,,,,,,
458,,,0.7316234707832336,0.7384721636772156,,,,,,
459,,,0.7324017286300659,0.7388221025466919,,,,,,
460,,,0.7295336723327637,0.737843930721283,,,,,,
461,,,0.7317935228347778,0.7400801181793213,,,,,,
462,,,0.7310526371002197,0.7403925657272339,,,,,,
463,,,0.7285738587379456,0.7405445575714111,,,,,,
464,,,0.732402503490448,0.738942563533783,,,,,,
465,,,0.7313974499702454,0.7400184273719788,,,,,,
466,,,0.7330585718154907,0.7388641238212585,,,,,,
467,,,0.7296203374862671,0.7383707165718079,,,,,,
468,,,0.735007107257843,0.738761305809021,,,,,,
469,,,0.7346776127815247,0.7394800186157227,,,,,,
470,,,0.7350969314575195,0.7383384704589844,,,,,,
471,,,0.7336130738258362,0.7401614189147949,,,,,,
472,,,0.7334228754043579,0.7399253845214844,,,,,,
473,,,0.7334633469581604,0.7394050359725952,,,,,,
474,,,0.7337973117828369,0.7407432794570923,,,,,,
475,,,0.7332600355148315,0.7380315065383911,,,,,,
476,,,0.7322364449501038,0.7392821907997131,,,,,,
477,,,0.731212854385376,0.739709198474884,,,,,,
478,,,0.7312594652175903,0.7399048209190369,,,,,,
479,,,0.7328888773918152,0.7412593960762024,,,,,,
480,,,0.7336785197257996,0.7395161986351013,,,,,,
481,,,0.735183596611023,0.7387828826904297,,,,,,
482,,,0.7324143648147583,0.739388108253479,,,,,,
483,,,0.7324401736259459,0.7403957843780518,,,,,,
484,,,0.7346234917640686,0.7392041087150574,,,,,,
485,,,0.7330417633056641,0.7398018836975098,,,,,,
486,,,0.7336636781692505,0.7413508892059326,,,,,,
487,,,0.7334626317024231,0.7395595908164978,,,,,,
488,,,0.7311936616897583,0.7400011420249939,,,,,,
489,,,0.733316957950592,0.7404743432998657,,,,,,
490,,,0.7320908904075623,0.7409200668334961,,,,,,
491,,,0.7339550852775574,0.7406387329101562,,,,,,
492,,,0.73080974817276,0.7401517033576965,,,,,,
493,,,0.732925295829773,0.7403508424758911,,,,,,
494,,,0.7330973744392395,0.7411046028137207,,,,,,
495,,,0.7336774468421936,0.7393784523010254,,,,,,
496,,,0.7322499752044678,0.7399905323982239,,,,,,
497,,,0.734244167804718,0.7399386167526245,,,,,,
498,,,0.7337653636932373,0.7415705323219299,,,,,,
499,,,0.7350768446922302,0.7405582666397095,,,,,,
500,,,0.7324655652046204,0.7394933700561523,,,,,,
501,,,0.7317191958427429,0.7396191954612732,,,,,,
502,,,0.7343276143074036,0.7416287064552307,,,,,,
503,,,0.733127772808075,0.7401608824729919,,,,,,
504,,,0.7325710654258728,0.7424257397651672,,,,,,
505,,,0.7303439378738403,0.7404913902282715,,,,,,
506,,,0.7307154536247253,0.7402871251106262,,,,,,
507,,,0.7345187664031982,0.7401565909385681,,,,,,
508,,,0.7339743971824646,0.7424317598342896,,,,,,
509,,,0.7337517738342285,0.7400371432304382,,,,,,
510,,,0.7326560020446777,0.7403917908668518,,,,,,
511,,,0.7342194318771362,0.7402665019035339,,,,,,
512,,,0.7334696054458618,0.7396358847618103,,,,,,
513,,,0.7345936894416809,0.7408912777900696,,,,,,
514,,,0.7360697984695435,0.7426333427429199,,,,,,
515,,,0.7331811785697937,0.7416616082191467,,,,,,
516,,,0.7347338199615479,0.7432773113250732,,,,,,
517,,,0.7336671352386475,0.7431347370147705,,,,,,
518,,,0.732329785823822,0.7399060130119324,,,,,,
519,,,0.736014723777771,0.7434894442558289,,,,,,
520,,,0.7370408177375793,0.7420458197593689,,,,,,
521,,,0.7357574105262756,0.7413102984428406,,,,,,
522,,,0.7356706261634827,0.7431687116622925,,,,,,
523,,,0.7355479001998901,0.7428377866744995,,,,,,
524,,,0.7340110540390015,0.74275141954422,,,,,,
525,,,0.73357754945755,0.7406308650970459,,,,,,
526,,,0.7358152270317078,0.7427864670753479,,,,,,
527,,,0.7347544431686401,0.7426372766494751,,,,,,
528,,,0.7332381606101991,0.7415537834167479,,,,,,
529,,,0.7342682480812073,0.7418646216392517,,,,,,
530,,,0.7362059354782104,0.7429903149604797,,,,,,
531,,,0.733894944190979,0.7437438368797302,,,,,,
532,,,0.7332287430763245,0.7439341545104979,,,,,,
533,,,0.7368392348289491,0.7430182695388794,,,,,,
534,,,0.7338784337043762,0.7419496774673462,,,,,,
535,,,0.7363236546516418,0.7440912127494812,,,,,,
536,,,0.7345770597457886,0.7423089146614075,,,,,,
537,,,0.7367677688598633,0.7435887455940247,,,,,,
538,,,0.7361578345298767,0.742806613445282,,,,,,
539,,,0.7348596453666687,0.7437373399734497,,,,,,
540,,,0.7374941110610962,0.7428908348083496,,,,,,
541,,,0.7341475486755371,0.7430489659309387,,,,,,
542,,,0.7357046604156494,0.7425116300582886,,,,,,
543,,,0.7378332018852234,0.7431097030639648,,,,,,
544,,,0.7354931831359863,0.7441872954368591,,,,,,
545,,,0.7387170791625977,0.7414677739143372,,,,,,
546,,,0.7367103695869446,0.7430599927902222,,,,,,
547,,,0.7365897297859192,0.7432523369789124,,,,,,
548,,,0.7363005280494691,0.7433428764343262,,,,,,
549,,,0.7358548641204834,0.7433026432991028,,,,,,
550,,,0.7378935217857361,0.7438762187957764,,,,,,
551,,,0.7368867993354797,0.7426329851150513,,,,,,
552,,,0.7381317019462585,0.7432718873023987,,,,,,
553,,,0.7366359233856201,0.7437974214553833,,,,,,
554,,,0.7342420816421509,0.7427312731742859,,,,,,
555,,,0.7378196716308594,0.7441132068634033,,,,,,
556,,,0.7317434549331665,0.7438256144523621,,,,,,
557,,,0.7346470952033997,0.7459826469421387,,,,,,
558,,,0.7339942455291748,0.7455211281776428,,,,,,
559,,,0.7371108531951904,0.7439967393875122,,,,,,
560,,,0.7378341555595398,0.7449896931648254,,,,,,
561,,,0.7369961142539978,0.7453101277351379,,,,,,
562,,,0.7367745041847229,0.7458007335662842,,,,,,
563,,,0.7376103401184082,0.7452690005302429,,,,,,
564,,,0.7379820346832275,0.7448544502258301,,,,,,
565,,,0.7366782426834106,0.7439928650856018,,,,,,
566,,,0.7360107898712158,0.7454758882522583,,,,,,
567,,,0.7364823818206787,0.7444729208946228,,,,,,
568,,,0.7349267601966858,0.7441301941871643,,,,,,
569,,,0.7365858554840088,0.7443042397499084,,,,,,
570,,,0.7383337616920471,0.7426064610481262,,,,,,
571,,,0.73759925365448,0.7425315976142883,,,,,,
572,,,0.7397923469543457,0.7455747723579407,,,,,,
573,,,0.7339644432067871,0.7443069219589233,,,,,,
574,,,0.7369194030761719,0.7453532218933105,,,,,,
575,,,0.7380236983299255,0.7455886602401733,,,,,,
576,,,0.7395657896995544,0.7455797791481018,,,,,,
577,,,0.7386016249656677,0.7442522048950195,,,,,,
