,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
31,24.7,49.3,49.3,0.33378378378378376,0.33378378378378376,0.33378378378378376,0.2243325030067545,0.55653363368548,4.0,3.0,12301.0,46281.0,3417.0,3537.0,0.893890380859375,0.7826059295075709,0.7766763480237404,0.7796298643681074,0.9312447180973077,0.6388470527135809
32,27.3,50.7,41.7,0.35,0.3956521739130435,0.37142857142857144,0.2593609181352855,0.6206506118193531,2.0,4.0,11885.0,47371.0,3775.0,2505.0,0.9041748046875,0.7589399744572158,0.8259207783182766,0.7910149750415973,0.9261916865444023,0.6542802091935039
33,24.1,38.9,42.9,0.3825396825396825,0.35970149253731337,0.3707692307692308,0.2550620843232679,0.5855314827525244,4.0,2.0,12094.0,47754.0,3481.0,2207.0,0.9132080078125,0.7765008025682183,0.8456751276134536,0.8096130673450261,0.9320581633648873,0.6801259700821055
34,18.2,50.8,59.8,0.263768115942029,0.2333333333333333,0.24761904761904763,0.154698654962712,0.5035056009818836,12.0,4.0,15237.0,42944.0,4424.0,2931.0,0.8877716064453125,0.7749860129189766,0.8386723910171731,0.8055724444209469,0.9066036142543489,0.6744422804532578
35,20.6,46.4,53.4,0.3074626865671642,0.27837837837837837,0.2921985815602836,0.19128173196484416,0.5404045032349923,8.0,4.0,13595.0,44916.0,4381.0,2644.0,0.8928070068359375,0.7562861593235425,0.8371820924933802,0.7946806956013445,0.9111304947562732,0.6593113482056256
36,19.5,52.5,54.5,0.27083333333333337,0.26351351351351354,0.2671232876712329,0.1679821768084146,0.4698326196802469,4.0,4.0,10265.0,46730.0,3706.0,4835.0,0.8696746826171875,0.7347362393529454,0.6798013245033112,0.7062020570327818,0.9265207391545721,0.5458364351802616
37,21.7,30.3,35.3,0.4173076923076923,0.3807017543859649,0.3981651376146789,0.27910083820181397,0.5853454227849333,3.0,2.0,9556.0,50929.0,2962.0,2089.0,0.9229278564453125,0.7633807317462854,0.8206097037355088,0.7909613872449613,0.9450372047280622,0.6542068871089204
38,27.2,40.8,41.8,0.4,0.39420289855072466,0.39708029197080297,0.28037173187663306,0.6287197170327674,5.0,2.0,12855.0,47207.0,3496.0,1978.0,0.916473388671875,0.7861904470674577,0.8666486887345783,0.8244612621857362,0.9310494448060272,0.7013475912488406
39,19.8,10.2,11.2,0.66,0.6387096774193548,0.6491803278688526,0.5378931372649935,0.7518859064591894,1.0,0.0,6433.0,57631.0,811.0,661.0,0.9775390625,0.8880452788514632,0.9068226670425712,0.8973357511507881,0.9861229937373807,0.8137887413029729
40,24.4,27.6,32.6,0.4692307692307692,0.4280701754385965,0.4477064220183487,0.3214216317819162,0.5948487527343956,1.0,0.0,7490.0,54481.0,1784.0,1781.0,0.9456024169921875,0.8076342462799224,0.8078955883939165,0.8077648961984363,0.9682928996711988,0.6775214834916328
