,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
43,5.7,5.3,5.3,0.5181818181818182,0.5181818181818182,0.5181818181818182,0.4172412082241804,0.7240596919592229,0.0,0.0,3022.0,61618.0,528.0,368.0,0.986328125,0.8512676056338028,0.8914454277286136,0.870893371757925,0.9915038779647926,0.7713118938233793
44,11.0,6.0,6.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.5569164169164169,0.76595078103505,0.0,0.0,5657.0,58596.0,654.0,629.0,0.9804229736328125,0.8963714149897005,0.8999363665287942,0.8981503532587124,0.9889620253164557,0.8151296829971182
45,5.7,4.3,5.3,0.5700000000000001,0.5181818181818182,0.5428571428571429,0.42750000000000005,0.6857548959734173,0.0,0.0,4385.0,59672.0,393.0,1086.0,0.9774322509765625,0.9177480117203851,0.8014988119173826,0.8556932383647186,0.9934570881544993,0.7477830832196453
46,5.4,7.6,6.6,0.41538461538461535,0.45,0.43200000000000005,0.30960391732450554,0.6224788999558221,0.0,0.0,5041.0,58419.0,936.0,1140.0,0.96832275390625,0.8433996988455748,0.8155638246238472,0.8292482316170423,0.9842304776345716,0.7083040606997331
47,1.6,6.4,2.4,0.2,0.4,0.26666666666666666,0.1690909090909091,0.5541353200334269,0.0,0.0,1668.0,62976.0,353.0,539.0,0.98638916015625,0.8253339930727362,0.7557770729497055,0.7890255439924314,0.9944259344060383,0.6515625
48,6.9,8.1,7.1,0.4600000000000001,0.4928571428571429,0.47586206896551725,0.3410444892424297,0.6581841407165204,0.0,0.0,5942.0,57481.0,1503.0,610.0,0.9677581787109375,0.7981195433176629,0.9068986568986569,0.8490390798028149,0.9745185134951851,0.7376784605834885
49,3.4,5.6,4.6,0.37777777777777777,0.425,0.4,0.28642482517482515,0.6242420465540448,0.0,0.0,2240.0,62385.0,316.0,595.0,0.9860992431640625,0.8763693270735524,0.7901234567901234,0.8310146540530514,0.9949602079711647,0.7108854331958109
50,10.0,8.0,9.0,0.5555555555555556,0.5263157894736843,0.5405405405405406,0.4050220642883686,0.6501170446604843,0.0,0.0,7723.0,56019.0,830.0,964.0,0.972625732421875,0.9029580264234771,0.8890295844365144,0.895939675174014,0.9853999190838889,0.8114952190816433
51,9.5,10.5,7.5,0.475,0.5588235294117647,0.5135135135135136,0.38118156368827727,0.7004714082766312,0.0,0.0,7181.0,56593.0,1414.0,348.0,0.973114013671875,0.8354857475276324,0.9537787222738744,0.8907219052344332,0.9756236316306652,0.8029743933802974
52,11.9,6.1,6.1,0.6611111111111111,0.6611111111111111,0.6611111111111111,0.5589861751152074,0.7998556635439378,0.0,0.0,7306.0,56538.0,876.0,816.0,0.97418212890625,0.8929357125397214,0.8995321349421325,0.8962217860647694,0.9847423973246944,0.8119582129362081
53,7.4,1.6,1.6,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.7631550802139037,0.8891574877062206,0.0,0.0,2892.0,62278.0,130.0,236.0,0.994415283203125,0.956982131039047,0.9245524296675192,0.9404878048780487,0.9979169337264453,0.8876611418047882
54,3.4,2.6,2.6,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.4557142857142857,0.759081712904796,0.0,0.0,1829.0,63180.0,223.0,304.0,0.9919586181640625,0.8913255360623782,0.8574777308954524,0.8740740740740741,0.9964828162705235,0.7763157894736842
55,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.8119123103509619,0.0,0.0,914.0,64416.0,150.0,56.0,0.996856689453125,0.8590225563909775,0.9422680412371134,0.8987217305801377,0.9976767958368181,0.8160714285714286
56,13.7,16.3,16.3,0.45666666666666667,0.45666666666666667,0.45666666666666667,0.3258720205767703,0.6171286415174819,0.0,1.0,7990.0,54247.0,1192.0,2107.0,0.9496612548828125,0.8701807884992376,0.7913241556898089,0.8288811660355827,0.9784988906726312,0.7077686243245638
57,9.9,13.1,14.1,0.4304347826086957,0.4125,0.4212765957446808,0.2907552572626102,0.6175764385515695,0.0,1.0,8589.0,53243.0,2212.0,1492.0,0.9434814453125,0.7952041477640959,0.8519988096419006,0.822622354180634,0.9601118023622757,0.6986903115594241
58,8.7,3.3,3.3,0.7249999999999999,0.7249999999999999,0.7249999999999999,0.6402973497091143,0.8304760244234549,0.0,0.0,6975.0,57317.0,462.0,782.0,0.98101806640625,0.9378781766841469,0.8991878303467835,0.9181255758852178,0.9920040152996763,0.848643387273391
